,Unnamed: 0,id,full_name,prefix,pdes,class,diameter,diameter_sigma,albedo,rot_per,GM,BV,UB,IR,e,a,q,i,moid,spec_B,spec_T,dv,dv2
1399,373578,a0373579,373579 (2002 AW11),,373579,APO,,,,,,,,,0.330476411111468,1.446863440173519,0.968709203096582,18.33039514398772,0.17894100000000002,,,7.095199000000001,6.92363315899845
1400,374037,a0374038,374038 (2004 HW),,374038,APO,,,,2.52,,,,,0.6351141975347634,2.69201328843297,0.9822774289969448,0.8299382726899509,0.00920301,,,6.579538,6.865578726690727
1401,374157,a0374158,374158 (2004 UL),,374158,APO,,,,38.0,,,,,0.9267140948484396,1.2664656392739329,0.09281408071753963,23.772003422916907,0.0181467,,,16.597754000000002,17.04257779950149
1402,374187,a0374188,374188 (2005 AD3),,374188,AMO,,,,,,,,,0.5041998896852702,2.4017925385742203,1.190809005578193,14.561940442245634,0.321623,,,7.887405,8.275023082429556
1403,374266,a0374267,374267 (2005 LW),,374267,APO,,,,,,,,,0.6406526724711779,1.4674303719957051,0.527317182511282,3.1322496383196734,0.0519045,,,8.364021000000001,7.85394401599741
1404,374448,a0374449,374449 (2005 XD1),,374449,AMO,,,,,,,,,0.3065175603815684,1.620634274411684,1.123881410348262,18.28694365992925,0.15136,,,7.582864999999999,7.5327324857734625
1405,374850,a0374851,374851 (2006 VV2),,374851,APO,,,,2.425,,,,,0.6054048050340534,2.386867185648084,0.9418463224786259,23.71900593155808,0.0103348,,,9.311473,10.148282434776675
1406,374854,a0374855,374855 (2006 VQ13),,374855,APO,,,,,,,,,0.4458221349513669,1.099675556599733,0.6094158522026074,16.695973213455922,0.00911452,,,9.021303,8.475576215977956
1407,375053,a0375054,375054 (2007 PF6),,375054,APO,,,,,,,,,0.4164134150254474,1.298507241564161,0.7577914066691549,25.60255469803686,0.0302221,,,9.872198,10.144532840883357
1408,375102,a0375103,375103 (2007 TD71),,375103,APO,,,,,,,,,0.279663991468419,1.286149188065939,0.9264595725075524,49.75470849192153,0.0309248,,,17.865687,19.426098290431163
1409,375504,a0375505,375505 (2008 UN90),,375505,AMO,,,,,,,,,0.1257383438448463,1.404444478031345,1.227851955341644,17.54427760825105,0.266204,,,8.092388,7.603233205962814
1410,375656,a0375657,375657 (2009 CP5),,375657,APO,,,,,,,,,0.3142424435961311,1.2252170741623831,0.8402018668418935,13.1174136794365,0.058055,,,6.624097999999999,5.838011243604592
1411,376706,a0376707,376707 (1995 OO),,376707,APO,,,,,,,,,0.7774950499397281,2.157702430006468,0.4800994714335168,23.537977545205106,0.291371,,,11.086378,11.91560134395413
1412,376728,a0376729,376729 (1998 YB8),,376729,AMO,,,,,,,,,0.4685573317161882,2.421782323853482,1.287038460191265,8.880722398783204,0.307805,,,7.488113,7.664897610802605
1413,376774,a0376775,376775 (2000 HW23),,376775,AMO,,,,,,,,,0.4224098905734103,2.156430470074389,1.245532911181098,7.7457763409867875,0.265164,,,7.012476,6.974499268054883
1414,376777,a0376778,376778 (2000 JY8),,376778,AMO,,,,,,,,,0.60466952121315,2.7858546976285825,1.1013332714441029,16.52328010679729,0.17837,,,8.350045,9.002609725691954
1415,376787,a0376788,376788 (2000 RV37),,376788,APO,,,,,,,,,0.495975050056541,1.040951187296695,0.524665370070801,16.331659233004178,0.142182,,,9.81357,9.21216900694263
1416,376863,a0376864,376864 (2001 TP103),,376864,AMO,,,,,,,,,0.3595855227010954,1.8012022053337091,1.1535159688384222,4.7395079629617305,0.187553,,,6.0228150000000005,5.571064817717348
1417,376878,a0376879,376879 (2001 WW1),,376879,AMO,,,,,,,,,0.1217682427033617,1.21008303577796,1.062733350986129,21.73975840341577,0.110018,,,8.917681,8.5887572510153
1418,376882,a0376883,376883 (2001 XE1),,376883,AMO,,,,,,,,,0.2108769148687482,1.6036530901836843,1.265479674006014,20.950256004238483,0.427241,,,8.834541,8.850124346213047
1419,377096,a0377097,377097 (2002 WQ4),,377097,APO,,,,36.0,,,,,0.5552959549699522,1.9593240068467268,0.8713193113692208,3.941945117872112,0.0197942,,,6.379849,6.250780416289516
1420,377731,a0377732,377732 (2005 XJ8),,377732,APO,,,,,,,,,0.6212431059855315,1.930777671628834,0.7312953539386248,23.579328224175658,0.017409400000000002,,,9.693788,10.36167687991991
1421,377971,a0377972,377972 (2006 MF10),,377972,AMO,,,,,,,,,0.4228242918898971,2.221755275991625,1.282343174667823,3.044555755846432,0.27237,,,6.920864999999999,6.830927877052368
1422,378123,a0378124,378124 (2006 VT2),,378124,APO,,,,,,,,,0.7230663470246932,1.26265250936709,0.3496709718574662,31.8127672035359,0.249174,,,14.346788,15.159934767972082
1423,378357,a0378358,378358 (2007 LD),,378358,APO,,,,,,,,,0.4393181132009832,1.7261805739483231,0.9678381811571556,16.49330463346138,0.036999,,,7.047953,7.098323175366467
1424,378525,a0378526,378526 (2007 VH186),,378526,AMO,,,,,,,,,0.1968186174197303,1.57420429172484,1.2643715794913508,19.23661482849638,0.281787,,,8.441244000000001,8.3030753011444
1425,378609,a0378610,378610 (2008 FT6),,378610,AMO,,,,,,,,,0.425664821902425,2.138219271582855,1.228054546156206,13.58461266877423,0.300179,,,7.593496000000001,7.7557111981845965
1426,378841,a0378842,378842 (2008 TD4),,378842,APO,,,,,,,,,0.617214427877428,1.822080616760264,0.6974661713400264,14.45824405903121,0.08949560000000001,,,8.237597000000001,8.397585227392755
1427,380127,a0380128,380128 (1997 WB21),,380128,APO,,,,,,,,,0.3174601367949654,1.460465306343146,0.9968257904071498,3.392032033657552,0.0511716,,,4.742999,3.823048058717374
1428,380159,a0380160,380160 (2000 JO78),,380160,AMO,,,,,,,,,0.4366960944296747,2.153410043718675,1.213024287921095,7.33130802769845,0.198741,,,6.8779020000000015,6.840176561215474
1429,380187,a0380188,380188 (2000 WC67),,380188,AMO,,,,,,,,,0.5741300099496923,2.690492205480851,1.14579988877856,10.001809861298767,0.231305,X,,7.4870800000000015,7.877468066155436
1430,380204,a0380205,380205 (2001 CA32),,380205,AMO,,,,,,,,,0.4672641868153068,2.222101510749833,1.183793055308247,21.406945655610357,0.301654,,,8.869617,9.465376842242582
1431,380320,a0380321,380321 (2002 HF8),,380321,AMO,,,,,,,,,0.490351778043189,2.320306795415019,1.1825402326775711,4.7668429266230135,0.190375,,,6.8024320000000005,6.853696487471051
1432,380358,a0380359,380359 (2002 TN30),,380359,AMO,,,,,,,,,0.44625696543378496,2.334886319210642,1.292927035766841,19.84967405389759,0.492832,,,8.930231,9.483225168221406
1433,380454,a0380455,380455 (2003 UL3),,380455,APO,,,,,,,,,0.7983472829857017,2.24335487270233,0.4523786053076902,14.65871470679004,0.22963000000000006,,,9.917119,10.41357898507291
1434,380475,a0380476,380476 (2003 YO1),,380476,APO,,,,,,,,,0.3991363644089805,1.157881402597402,0.6957288291479041,14.257540962443366,0.22755100000000006,,,7.842956,7.145706377933595
1435,380523,a0380524,380524 (2004 GY),,380524,AMO,,,,,,,,,0.2180445014775421,1.448174488318632,1.132408003960702,23.43608005000276,0.122333,,,9.00263,9.0804869726128
1436,380928,a0380929,380929 (2006 HU30),,380929,APO,,,,49.0,,,,,0.4200379691721661,1.4547149142472158,0.8436794159423534,24.00451075428371,0.117697,,,8.990802,9.277638813357457
1437,380980,a0380981,380981 (2006 SU131),,380981,AMO,,,,4.92,,,,,0.3953017780408739,1.72739137097828,1.0445504906581031,9.658906789590773,0.0330685,,,5.987641,5.665108446757843
1438,381180,a0381181,381181 (2007 LV19),,381181,APO,,,,,,,,,0.3205853628095243,1.471813434333019,0.999971590499436,14.888753989353,0.0882039,,,6.252534,5.87072303189974
1439,381563,a0381564,381564 (2008 UW5),,381564,AMO,,,,,,,,,0.3889890189433893,1.832270914442981,1.119537648995299,9.419253405133492,0.145781,,,6.362151,6.1134431872564745
1440,381676,a0381677,381677 (2009 BJ81),,381677,APO,,,,,,,,,0.4554643276561708,1.851201910963749,1.0080454772308272,5.841546302590017,0.0989904,,,5.7450790000000005,5.471789314602963
1441,381905,a0381906,381906 (2010 CL19),,381906,APO,,,,3.5197,,,,,0.6458968542060445,1.542596141915555,0.5462381465419172,7.313154658403528,0.0116118,,,8.427050999999999,8.102011749214153
1442,381988,a0381989,381989 (2010 HR80),,381989,APO,,,,,,,,,0.495839922623695,1.3473467570541362,0.6792784452891266,26.71422425347094,0.104093,,,10.530736,10.96685518516761
1443,382394,a0382395,382395 (1990 SM),,382395,APO,,,,,,,,,0.7637261735885548,2.10635309447892,0.4976761054061227,11.60627846591373,0.0312975,,,9.28174,9.590104689817219
1444,382405,a0382406,382406 (1996 AJ1),,382406,APO,,,,,,,,,0.7816677339011491,1.309674286862071,0.2859441549019926,2.5373198672264694,0.00474508,,,11.082999,10.510163930975185
1445,382458,a0382459,382459 (2000 ST20),,382459,AMO,,,,,,,,,0.3101760795385313,1.8748063434551832,1.293286261948285,16.84558356036994,0.408742,,,8.08491,8.140035828012248
1446,382502,a0382503,382503 (2001 RE8),,382503,AMO,,,,,,,,,0.2331406752683236,1.5363915232909282,1.178196166074352,14.040625199022903,0.16273800000000002,,,6.931657,6.45841206066538
1447,382624,a0382625,382625 (2002 PC130),,382625,AMO,,,,,,,,,0.4829176084587894,2.34203610669536,1.2110256311259031,19.50582292594357,0.393708,,,8.675136,9.237767680778322
1448,382744,a0382745,382745 (2003 CC),,382745,APO,,,,,,,,,0.3268990551107196,1.5005064060552,1.009992279728174,2.3238747759796534,0.0359711,,,4.779881,3.9087864730279462
1449,382757,a0382758,382758 (2003 GY),,382758,APO,,,,,,,,,0.3173985376544937,1.379781156020105,0.9418406348160966,4.669266332119946,0.0226867,,,5.00076,4.000643322185952
1450,382824,a0382825,382825 (2003 XB22),,382825,APO,,,,,,,,,0.3935018775987486,1.405483707634112,0.8524232297456384,29.951526665443183,0.0130813,,,10.583447,11.198122959857447
1451,382874,a0382875,382875 (2004 KE1),,382875,AMO,,,,,,,,,0.1808305568132294,1.298745149943854,1.063892341321026,2.8838299879276965,0.0728826,,,4.621954,3.2419948023831244
1452,383609,a0383610,383610 (2007 JJ35),,383610,AMO,,,,,,,,,0.3049596400655233,1.773661955836337,1.232766644186575,56.0676938779292,0.275473,,,19.511709,21.463668126557433
1453,385185,a0385186,385186 (1994 AW1),,385186,AMO,,,,2.5193,,,,,0.07551503669496916,1.1047770616427353,1.021349781293023,24.10094537735094,0.0195349,Sa,,10.27284,10.030815609976722
1454,385251,a0385252,385252 (2001 EB18),,385252,APO,,,,,,,,,0.1836961262882379,1.0530438872495709,0.859603804350317,50.06307562164736,0.0284633,,,20.105673,21.55601900738722
1455,385267,a0385268,385268 (2001 RC12),,385268,AMO,3.2,0.4,0.08,,,,,,0.6397127986774901,3.220996864633639,1.160483945827433,27.338817587201238,0.168023,,,10.680411,11.869216545755611
1456,385342,a0385343,385343 (2002 LV),,385343,APO,,,,6.195,,,,,0.6049797671886432,2.314461061697181,0.9142589474244404,29.545269079200573,0.00796114,,,10.601806,11.685528643834973
1457,385401,a0385402,385402 (2002 WZ2),,385402,APO,,,,,,,,,0.8842734824309508,2.4613627375496634,0.284844938090844,51.345256454053924,0.131831,,,18.617628,20.647234036781533
1458,385422,a0385423,385423 (2003 DE6),,385423,AMO,,,,,,,,,0.3287355334059348,1.6993754694041907,1.140730368012643,23.19770263254979,0.291537,,,8.796059,9.126532637986825
1459,385496,a0385497,385497 (2004 DD),,385497,APO,,,,,,,,,0.4593320611495696,1.5891211980772366,0.8591868827479461,11.58753889506298,0.13033,,,6.628209,6.331264210354656
1460,385579,a0385580,385580 (2004 XO14),,385580,AMO,,,,8.4172,,,,,0.5550957146694607,2.6682342460843884,1.187108850348645,25.933284016056856,0.464763,,,10.111754,11.10306880368009
1461,385604,a0385605,385605 (2005 EJ225),,385605,APO,,,,,,,,,0.5731626513840266,1.7063261217682066,0.728323717689718,8.859396370606285,0.0168282,,,7.297173,7.107242815637126
1462,385842,a0385843,385843 (2006 JY25),,385843,APO,,,,7.8,,,,,0.479205377068223,1.1262513621103212,0.5865456534566448,6.867229104205547,0.06687710000000001,,,7.909761,6.82160737538063
1463,386258,a0386259,386259 (2008 EJ1),,386259,APO,,,,,,,,,0.5289926578488262,2.083490247158313,0.9813392037119292,38.81361376131742,0.276816,,,12.703936,14.118715143382614
1464,386280,a0386281,386281 (2008 RJ1),,386281,AMO,,,,,,,,,0.4704990887172392,2.1685754395149712,1.1482626714085902,16.27207516875844,0.232052,,,7.815061,8.145853122581467
1465,386297,a0386298,386298 (2008 SR7),,386298,AMO,,,,,,,,,0.1923518380809839,1.322231166466424,1.067897571228644,15.315663063756633,0.135199,,,6.686379,6.026077338462865
1466,386453,a0386454,386454 (2008 XM),,386454,APO,,,,,,,,,0.9090677041144781,1.222382452079632,0.1111540428177749,5.445963924699312,0.00480517,,,14.423758,13.906942059992378
1467,386503,a0386504,386504 (2009 BP58),,386504,APO,,,,,,,,,0.5551341173832496,1.4447442583104382,0.6427174296287552,12.57571505286967,0.207269,,,8.105288999999999,7.809200199290211
1468,386719,a0386720,386720 (2009 XC2),,386720,AMO,,,,,,,,,0.5825241759094121,2.647051620526202,1.105080056689502,25.77715239079829,0.394115,,,9.940268,10.930837312903922
1469,386846,a0386847,386847 (2010 LR33),,386847,APO,,,,,,,,,0.4628246492858212,1.691756042250866,0.90876964531894,5.8350690458192185,0.0287962,,,5.883125,5.474874777363935
1470,387504,a0387505,387505 (1998 KN3),,387505,APO,,,,,,,,,0.8732785508424087,1.541795776884262,0.195378595151828,2.301418497829767,0.017866800000000002,,,11.930886,11.703953234752591
1471,387647,a0387648,387648 (2002 RT25),,387648,AMO,,,,,,,,,0.4374466907076269,1.933422662697717,1.087653317161473,28.88241951541277,0.331084,,,10.103872,10.94923978646324
1472,387667,a0387668,387668 (2002 SZ),,387668,APO,,,,,,,,,0.43338721770565,1.2974333061023609,0.7351422954120157,22.89383747281243,0.00152994,,,9.314019,9.412329522975819
1473,387716,a0387717,387717 (2003 DN4),,387717,APO,,,,,,,,,0.4771111025616242,1.145204926923938,0.5988149415802536,36.31582664980993,0.287875,,,13.994941,14.883955492408232
1474,387745,a0387746,387746 (2003 MH4),,387746,APO,,,,,,,,,0.5136717440929733,1.96352717563022,0.954918746750295,3.8824287463954086,0.00303654,,,5.944725,5.779185177093853
1475,387792,a0387793,387793 (2003 WL25),,387793,APO,,,,,,,,,0.7417665287902422,2.394766355328232,0.6184088286727497,23.77532344373806,0.304329,,,10.473311,11.373068603263471
1476,387870,a0387871,387871 (2004 RD252),,387871,APO,,,,,,,,,0.600127491491056,2.10040016279031,0.8398922819675555,10.39664318644568,0.118053,,,7.232278999999999,7.389611585231534
1477,388184,a0388185,388185 (2006 CX10),,388185,AMO,,,,,,,,,0.5125289794982403,2.567211178971984,1.251441053256999,27.09611375413566,0.249698,,,10.421386,11.421561186702561
1478,388187,a0388188,388188 (2006 DP14),,388188,APO,,,,5.77,,,,,0.7762207606485035,1.365870154728524,0.3056533842780598,11.793906879715081,0.0156452,,,11.30081,11.080944344371673
1479,388467,a0388468,388468 (2007 DB83),,388468,AMO,,,,5.41403,,,,,0.3001966986015376,1.75040016401586,1.224935813546709,10.9048997384016,0.221557,,,6.802378999999998,6.444454971121103
1480,388566,a0388567,388567 (2007 QX14),,388567,AMO,,,,,,,,,0.4614434853272343,2.348355847082774,1.264722340216309,5.2207452087482435,0.266679,,,7.093941,7.143546106035287
1481,388797,a0388798,388798 (2008 BU2),,388798,APO,,,,,,,,,0.72454754543356,1.3069731040523769,0.3600089495635463,38.43960895837692,0.252983,,,15.800762,16.997129137998808
1482,388837,a0388838,388838 (2008 EZ5),,388838,AMO,,,,8.4,,,,,0.5078900668563018,2.087117156180657,1.0270910841911278,8.03497373653707,0.0773525,,,6.3661080000000005,6.370006426079082
1483,388944,a0388945,388945 (2008 TZ3),,388945,APO,,,,,,,,,0.3912632524227895,1.592527520599106,0.9694300233166988,8.808347649042641,0.016466099999999997,,,5.659294,5.166574049580116
1484,389693,a0389694,389694 (2011 QD48),,389694,APO,,,,,,,,,0.4921411621346932,1.545411246468814,0.7848507596556271,19.067223228594987,0.0194529,,,8.25184,8.355939413411475
1485,390521,a0390522,390522 (1996 GD1),,390522,APO,,,,,,,,,0.352684276699754,1.185988945787362,0.7677092922684426,18.38248346992123,0.0592305,,,8.16725,7.760548755964366
1486,390535,a0390536,390536 (1999 KK1),,390536,AMO,,,,,,,,,0.4614004308129952,2.115304477231221,1.1393020801360778,7.104193136247697,0.154662,,,6.592178,6.547483901678743
1487,390928,a0390929,390929 (2005 GP21),,390929,APO,,,,,,,,,0.2244594538983005,1.308350931909404,1.014679196225687,18.80419541181281,0.0149238,,,7.2501190000000015,6.873597131259336
1488,391032,a0391033,391033 (2005 TR15),,391033,AMO,,,,850.0,,,,,0.4338038353133124,2.115647235912689,1.1978713508037555,3.915618424823916,0.192498,,,6.571428999999998,6.435513909132208
1489,391150,a0391151,391151 (2005 YY93),,391151,APO,,,,,,,,,0.8829787848935433,2.5804299255310768,0.3019650453827101,24.13597679846848,0.0882552,,,12.198939,13.211705257806367
1490,391210,a0391211,391211 (2006 HZ51),,391211,AMO,,,,,,,,,0.4502662229674586,1.8969049005485887,1.042792695650113,12.41567158897239,0.033981300000000006,,,6.627833,6.6113199148718795
1491,391274,a0391275,391275 (2006 SJ134),,391275,AMO,,,,,,,,,0.4766003315341561,2.204147168019507,1.1536498969913391,26.08379512677269,0.299668,,,9.769856,10.595323378145272
1492,391448,a0391449,391449 (2007 FL1),,391449,AMO,,,,,,,,,0.5031614603101193,2.3545423006614734,1.169827358298698,28.652200005637827,0.158074,,,10.489386,11.499936012459905
1493,391450,a0391451,391451 (2007 FE20),,391451,AMO,,,,,,,,,0.2730030289269242,1.753445971290678,1.2747499100686108,7.6106983719346655,0.308181,,,6.609864,6.083768965862482
1494,391507,a0391508,391508 (2007 RV17),,391508,APO,,,,,,,,,0.6843468106602707,2.112247725386164,0.6667377311937313,11.09905783902438,0.120153,,,8.214355,8.45950790038093
1495,392210,a0392211,392211 (2009 TG10),,392211,AMO,,,,13.87,,,,,0.4233182821613773,1.9743325854897948,1.138561506985024,40.85208816996943,0.140421,,,13.644616,15.083101589916264
1496,392475,a0392476,392476 (2011 GD3),,392476,APO,,,,,,,,,0.6602581680016429,1.335861888682057,0.4538481653576271,13.69326378928776,0.218183,,,9.90139,9.6449803772702
1497,392703,a0392704,392704 (2012 AE1),,392704,APO,,,,,,,,,0.4724067002009276,1.507939446091164,0.7955787482604229,10.05015834931635,0.144853,,,6.739199,6.303015488267305
1498,393358,a0393359,393359 (1998 ME3),,393359,AMO,,,,,,,,,0.4836887646652225,2.176600410215657,1.1238032466286292,6.0003524107464274,0.110686,,,6.539267,6.5264969536044735
1499,393568,a0393569,393569 (2003 JC13),,393569,APO,,,,,,,,,0.3154801171847668,1.06671276394479,0.7301860961730009,8.504774178532681,0.1428,,,6.7056130000000005,5.3995889813592495
1500,393907,a0393908,393908 (2005 UH3),,393908,APO,,,,,,,,,0.5464087492846702,1.726697820735967,0.7832150241150617,44.75162012329628,0.07976319999999999,,,15.021143,16.602070108068794
1501,394129,a0394130,394130 (2006 HY51),,394130,APO,,,,,,,,,0.9688575387447096,2.599206388301516,0.08094568424218328,30.524333201688123,0.08988610000000001,,,15.213895999999998,16.515846809302037
1502,394154,a0394155,394155 (2006 QS),,394155,AMO,,,,,,,,,0.5121704306906721,2.5463974457682537,1.2422079692595,4.590858201820586,0.233567,,,7.181007000000001,7.356532687463776
1503,394782,a0394783,394783 (2008 HD3),,394783,APO,,,,,,,,,0.3358454790728459,1.131378760807144,0.7514103188710262,52.00839381248365,0.179052,,,19.480942,21.0997302653575
1504,395142,a0395143,395143 (2010 CN1),,395143,APO,,,,,,,,,0.4388924822108964,1.4989371561924842,0.8410649070330224,20.969980287340988,0.14336600000000002,,,8.309022,8.450096996683861
